chr1	69085908	69086313	19	3
chr1	69105731	69106015	59	32
chr1	69106357	69106672	70	83
chr1	69106956	69108476	462	563
chr1	69121677	69121879	31	46
chr1	69686834	69688236	787	748
chr1	71102181	71103631	748	888
chr1	71556677	71557734	352	465
chr1	71652613	71654086	372	396
chr1	71845074	71845503	16	16
chr1	72211650	72212494	334	456
chr1	72225649	72226448	167	235
chr1	72236226	72237287	309	359
chr1	72243632	72244645	209	189
chr1	72254381	72255298	173	185
chr1	72283825	72284373	127	188
chr1	72307098	72307965	305	259
chr1	72582763	72583089	92	74
chr1	72583197	72583888	299	337
chr1	72640820	72641526	56	52
chr1	72710833	72712035	994	1014
chr1	72824527	72824842	19	20
chr1	72871634	72872392	145	141
chr1	72873373	72874765	295	335
chr1	73961877	73963024	183	138
chr1	73999817	74000242	23	18
chr1	74000952	74001483	38	34
chr1	74008054	74008256	10	7
chr1	74015896	74016578	34	32
chr1	74035093	74037252	1279	1211
chr1	74068035	74069004	200	282
chr1	74090281	74091375	93	74
chr1	74098194	74098865	39	32
chr1	74106700	74107076	13	2
chr1	74124125	74125244	195	192
chr1	74236044	74236350	188	167
chr1	74236483	74237688	1380	1516
chr1	74284040	74284711	567	705
chr1	74284986	74285605	423	501
chr1	74295881	74296440	40	51
chr1	74303457	74304687	1049	1075
chr1	74332514	74333990	478	452
chr1	74362196	74362548	16	6
chr1	74368029	74368736	46	46
chr1	74375251	74376026	40	36
chr1	74386495	74387251	287	278
chr1	74391646	74392767	1428	1682
chr1	74397069	74397341	68	49
chr1	74397572	74398234	173	148
chr1	74505287	74505864	498	542
chr1	74506025	74506968	906	1085
chr1	74587320	74588215	767	945
chr1	74588327	74588688	183	241
chr1	74600747	74601817	552	593
chr1	74661679	74662497	631	662
chr1	74713170	74714290	365	519
chr1	74748609	74749440	48	45
chr1	74771563	74772402	75	94
chr1	74772941	74773152	22	13
chr1	74784035	74784597	60	74
chr1	74803198	74803757	20	26
chr1	74816669	74817565	436	539
chr1	74854841	74855300	54	83
chr1	74882199	74882555	19	21
chr1	74884672	74884919	15	14
chr1	74948244	74948524	12	19
chr1	74951289	74951489	11	17
chr1	75124522	75125597	432	393
chr1	75141052	75143410	1676	1834
chr1	75168327	75169280	500	652
chr1	75179801	75180530	201	271
chr1	75191377	75192872	1303	1537
chr1	75210408	75211433	805	998
chr1	75217986	75219806	709	805
chr1	75235991	75236315	119	104
chr1	75236413	75237262	634	629
chr1	75247309	75248150	18	36
chr1	75251534	75251762	11	16
chr1	75316443	75317503	847	1052
chr1	75360310	75361677	388	418
chr1	75375272	75376415	262	287
chr1	75381653	75382832	254	278
chr1	75399990	75400698	46	33
chr1	75435855	75436615	320	381
chr1	75458370	75459029	22	31
chr1	75478671	75479853	456	571
chr1	75487422	75487975	27	30
chr1	75505246	75506565	498	526
chr1	75521172	75522215	741	769
chr1	75546088	75546978	308	376
chr1	75653706	75654040	20	8
chr1	76007964	76008709	29	10
chr1	76008908	76009132	9	8
chr1	76776841	76777204	25	9
chr1	76777446	76777721	16	8
chr1	76866640	76866858	10	14
chr1	77213513	77213831	15	9
chr1	77513377	77515735	1180	1382
chr1	78196551	78197231	36	35
chr1	78203551	78204238	48	60
chr1	78216810	78217419	28	61
chr1	78310161	78310654	23	16
chr1	78488229	78489658	1082	1205
chr1	78537018	78538068	87	77
chr1	78657843	78658801	795	935
chr1	78817289	78817959	60	47
chr1	79581236	79581538	13	22
chr1	79671376	79672327	132	207
chr1	79760777	79762062	911	1058
chr1	79775867	79776714	577	724
chr1	79823894	79824392	23	14
chr1	79858008	79859023	339	416
chr1	80212415	80213968	326	355
chr1	80339473	80341334	1850	2203
chr1	80664914	80665290	11	16
chr1	80708881	80709548	39	47
chr1	80757950	80758936	107	162
chr1	81593673	81594119	17	8
chr1	82282963	82283821	237	250
chr1	82289981	82292068	825	901
chr1	82316130	82317240	844	1010
chr1	82358951	82359272	19	21
chr1	82586384	82587597	168	248
chr1	82641518	82641738	13	2
chr1	82724515	82725721	992	989
chr1	82839366	82840414	1102	1417
chr1	83037970	83038724	103	96
chr1	83159634	83160068	59	55
chr1	83407592	83408169	26	34
chr1	84283394	84284861	372	383
chr1	84838371	84840438	2256	2620
chr1	84934319	84935156	40	79
chr1	85111666	85112196	41	66
chr1	85199565	85200203	52	83
chr1	85326355	85326973	38	91
chr1	85526689	85527167	32	81
chr1	85579048	85579860	38	20
chr1	85598037	85598813	153	186
chr1	85600747	85601257	49	79
chr1	85649957	85651111	339	341
chr1	85651467	85652360	130	133
chr1	85703409	85703767	20	21
chr1	85735376	85736693	211	268
chr1	85793392	85794769	1411	1847
chr1	85894485	85895527	658	764
chr1	86015790	86016024	24	34
chr1	86018326	86018606	9	8
chr1	86045781	86046573	70	97
chr1	86059188	86059596	32	32
chr1	86064394	86065561	1315	1501
chr1	86154174	86155228	480	512
chr1	86303204	86303835	32	54
chr1	86358512	86359415	1199	1474
chr1	86359609	86360181	450	541
chr1	86434119	86435126	204	221
chr1	86440795	86441023	45	36
chr1	86441574	86443134	530	530
chr1	86470853	86471400	33	23
chr1	86471973	86472336	23	17
chr1	86472473	86472942	21	22
chr1	86486983	86487571	294	310
chr1	86487708	86488370	462	500
chr1	86503736	86505008	342	318
chr1	86525553	86526226	475	483
chr1	86526758	86528753	2628	2978
chr1	86581943	86583154	862	989
chr1	86587066	86587638	416	487
chr1	86669660	86670097	26	18
chr1	86670255	86670769	19	25
chr1	86703360	86704428	983	1281
chr1	87078268	87079268	78	58
chr1	87186681	87187243	72	87
chr1	87213511	87214809	1388	1590
chr1	87264297	87265220	117	170
chr1	87265329	87265684	25	20
chr1	87326972	87327897	1170	1252
chr1	87509650	87510633	95	126
chr1	87620279	87621233	278	360
chr1	87755569	87755801	60	42
chr1	87755931	87756809	887	1197
chr1	87852943	87854290	1092	1379
chr1	87901235	87901658	22	10
chr1	88007892	88008870	448	529
chr1	88095132	88095465	16	15
chr1	88175919	88176224	12	6
chr1	88205148	88205990	48	61
chr1	88276759	88278014	3194	3878
chr1	88509790	88509990	10	4
chr1	88575677	88576230	18	34
chr1	88700734	88702539	1099	1319
chr1	89015508	89016043	28	34
chr1	89070359	89071419	1204	1495
chr1	89454201	89455956	1116	1368
chr1	89580146	89581449	616	865
chr1	89643909	89644327	68	48
chr1	89930190	89930414	8	13
chr1	89930707	89931140	20	20
chr1	89968260	89968841	32	44
chr1	90013893	90014634	69	61
chr1	90162693	90162929	11	0
chr1	90204005	90206155	1012	933
chr1	90603031	90604183	789	823
chr1	90842533	90842756	26	12
chr1	90843053	90843918	103	129
chr1	90914910	90915587	26	38
chr1	90998314	90999529	729	856
chr1	91017271	91017839	33	36
chr1	91052578	91054402	555	624
chr1	91179667	91180489	74	85
chr1	91249827	91250047	72	71
chr1	91250269	91251168	1034	1320
chr1	91297812	91299215	610	774
chr1	91351028	91351730	66	75
chr1	91366334	91366706	28	24
chr1	91397878	91399181	1131	1298
chr1	91412654	91413995	628	811
chr1	91458536	91459404	689	775
chr1	91459542	91459897	113	117
chr1	91494538	91495311	565	677
chr1	91540016	91541335	824	1094
chr1	91800897	91801304	40	46
chr1	91801439	91802825	152	200
chr1	92111887	92112395	8	8
chr1	92112568	92113325	44	44
chr1	92179344	92180311	1029	1172
chr1	92180581	92181265	426	395
chr1	92379580	92380164	33	32
chr1	92472969	92474350	1086	1359
chr1	92641226	92642323	757	961
chr1	92774726	92775175	17	16
chr1	92831308	92832945	491	642
chr1	92906953	92907730	647	777
chr1	92910346	92911656	956	1227
chr1	92933859	92935226	904	1105
chr1	92956812	92957116	16	11
chr1	93100303	93101451	109	89
chr1	93101707	93101907	16	15
chr1	93107440	93107731	10	7
chr1	93115293	93115498	12	9
chr1	93235755	93236719	363	456
chr1	93305326	93306253	553	610
chr1	93342924	93344227	1247	1410
chr1	93401573	93401796	12	12
chr1	93444542	93445991	1356	1646
chr1	93477894	93478854	848	876
chr1	93478951	93479868	1071	1229
chr1	93511449	93512743	473	656
chr1	93634727	93635777	1308	1418
chr1	93635951	93636326	224	189
chr1	93668860	93669387	83	98
chr1	93685339	93686774	445	494
chr1	93753901	93755566	1849	2314
chr1	93801512	93801935	252	289
chr1	93802073	93802383	123	126
chr1	93803536	93803742	69	92
chr1	93803877	93804586	781	902
chr1	93824867	93826041	480	496
chr1	93906903	93907530	31	37
chr1	93976015	93976720	40	22
chr1	94035059	94035964	47	45
chr1	94147112	94147339	12	8
chr1	95313318	95314574	994	1135
chr1	95451863	95452070	12	18
chr1	95665290	95665967	167	148
chr1	95666454	95667632	526	549
chr1	95667744	95668337	197	203
chr1	96871821	96872376	18	11
chr1	97660725	97662320	1225	1390
chr1	97760442	97760811	46	23
chr1	97760954	97761647	96	34
chr1	97769188	97770913	1377	1473
chr1	97802318	97802696	17	9
chr1	97821554	97821839	17	13
chr1	97976079	97977364	542	453
chr1	98094831	98096115	873	1120
chr1	98131725	98131928	9	6
chr1	98589520	98589930	17	22
chr1	100223850	100224106	12	11
chr1	100231172	100232013	135	143
chr1	101902129	101902799	36	44
chr1	102628098	102628381	22	23
chr1	104293821	104294121	12	8
chr1	104768528	104769670	105	125
chr1	104993954	104994492	33	27
chr1	105355620	105356924	772	1038
chr1	105663124	105663740	590	629
chr1	105663847	105664702	1025	1264
chr1	105780412	105781306	187	309
chr1	105971553	105972376	139	147
chr1	105989687	105990263	660	787
chr1	105990620	105991872	1285	1608
chr1	105993634	105994014	434	461
chr1	106171727	106173562	1954	2492
chr1	106199655	106199855	10	6
chr1	106199954	106200195	10	11
chr1	106687731	106688069	7	14
chr1	106712536	106712913	134	154
chr1	106713315	106714815	1027	1086
chr1	106758919	106760381	713	824
chr1	106795873	106797081	1255	1582
chr1	107589984	107591100	102	106
chr1	107917349	107918902	140	95
chr1	110975394	110975594	8	3
chr1	110977202	110977563	9	17
chr1	111864107	111865221	449	595
chr1	118310529	118311621	897	942
chr1	118321744	118322526	648	812
chr1	118358620	118359063	26	17
chr1	118388258	118390214	1683	1837
chr1	118459022	118459927	168	227
chr1	118482057	118483659	359	288
chr1	118627839	118628490	33	60
chr1	119047759	119048207	37	49
chr1	119052492	119053619	180	197
chr1	119053740	119054274	61	63
chr1	119420552	119422382	470	580
chr1	119492106	119492595	24	22
chr1	119503851	119504773	713	803
chr1	119525594	119526731	649	786
chr1	119648202	119649220	657	923
chr1	119836466	119837580	882	1126
chr1	119912679	119913711	313	325
chr1	119997074	119997544	27	16
chr1	120047063	120047264	13	6
chr1	120072892	120074327	138	133
chr1	120120275	120121716	794	884
chr1	120258430	120258793	26	33
chr1	120264593	120265650	229	308
chr1	120574919	120575193	20	18
chr1	120602887	120603435	19	25
chr1	120963892	120964374	13	15
chr1	121096829	121097533	91	81
chr1	121327084	121328498	1266	1459
chr1	121430980	121431854	707	787
chr1	121567153	121568034	740	905
chr1	122357130	122357330	14	13
chr1	125434037	125435591	1328	1371
chr1	125436008	125436248	97	89
chr1	125560065	125561790	1228	1410
chr1	125911540	125912148	26	58
chr1	125912239	125912587	15	14
chr1	126492322	126493175	74	86
chr1	126737625	126738449	57	50
chr1	126829909	126830887	161	169
chr1	126939645	126939866	11	8
chr1	126940461	126940697	6	6
chr1	127204638	127206419	1016	1299
chr1	127242620	127243100	26	22
chr1	127273616	127274425	80	55
chr1	127676883	127678132	79	136
chr1	127773376	127773898	332	272
chr1	127774184	127775146	1045	1148
chr1	127868555	127869384	546	614
chr1	128102162	128103104	500	441
chr1	128103256	128104071	898	1068
chr1	128243843	128245151	1100	1115
chr1	128358900	128359782	394	535
chr1	128416535	128417474	1157	1324
chr1	128590732	128592634	650	779
chr1	128832317	128832808	50	50
chr1	129273456	129273765	14	16
chr1	130422017	130422463	21	26
chr1	130461897	130463167	438	498
chr1	130548203	130548448	12	11
chr1	130550233	130550678	24	20
chr1	130715419	130718076	2450	2701
chr1	131090560	131090822	19	5
chr1	131096502	131097872	1500	1831
chr1	131137837	131138943	544	682
chr1	131152921	131153747	402	435
chr1	131173267	131173638	18	16
chr1	131199210	131200133	73	100
chr1	131244745	131245959	378	487
chr1	131278836	131279679	63	92
chr1	131525581	131527383	1843	2073
chr1	131527917	131528339	428	542
chr1	131638602	131638927	4	6
chr1	131688742	131690385	158	129
chr1	131797349	131797891	39	23
chr1	131827476	131828898	992	1181
chr1	131867170	131868160	611	796
chr1	131910428	131911566	1572	2070
chr1	131962646	131963890	458	509
chr1	132007212	132008811	1653	1677
chr1	132067416	132068287	87	112
chr1	132138786	132139765	265	239
chr1	132190258	132191062	42	69
chr1	132212274	132212655	14	24
chr1	132298496	132299739	241	292
chr1	132316069	132316938	498	486
chr1	132342032	132342339	26	19
chr1	132390715	132392020	759	922
chr1	132417095	132418326	713	816
chr1	132476663	132477976	990	988
chr1	132741506	132741890	20	19
chr1	132880157	132881418	281	277
chr1	133024821	133026130	1187	1215
chr1	133033339	133034329	351	343
chr1	133045726	133047046	821	1035
chr1	133068089	133069639	249	250
chr1	133084056	133084532	25	21
chr1	133130780	133131070	172	119
chr1	133131296	133132975	1588	1714
chr1	133163799	133164513	68	88
chr1	133181176	133182123	118	167
chr1	133182444	133182711	23	32
chr1	133223489	133223790	25	13
chr1	133226361	133226591	6	9
chr1	133241202	133241978	74	68
chr1	133255773	133257302	180	197
chr1	133363201	133364243	146	179
chr1	133418007	133418386	93	122
chr1	133422408	133424440	1676	1851
chr1	133434305	133434967	34	35
chr1	133492683	133493424	76	50
chr1	133609573	133610340	852	989
chr1	133660407	133661793	1018	1008
chr1	133799565	133801071	523	640
chr1	133908534	133909098	42	36
chr1	133920634	133921386	99	101
chr1	134060537	134060937	34	30
chr1	134061060	134061488	66	66
chr1	134063190	134063740	36	35
chr1	134077422	134079103	1705	1489
chr1	134086977	134087179	10	13
chr1	134093159	134093810	87	103
chr1	134098858	134099233	44	26
chr1	134099403	134099919	84	81
chr1	134234146	134234448	28	10
chr1	134234516	134235449	68	62
chr1	134298714	134299600	248	319
chr1	134304430	134304749	10	8
chr1	134361230	134362485	1119	1250
chr1	134381773	134382285	26	46
chr1	134405496	134406565	593	689
chr1	134415367	134416413	1051	1252
chr1	134455042	134456054	929	1149
chr1	134494176	134495432	944	991
chr1	134513234	134514112	50	66
chr1	134556358	134557040	471	550
chr1	134560131	134561438	1466	1984
chr1	134646365	134647099	38	45
chr1	134801558	134802689	122	98
chr1	134802850	134803818	127	128
chr1	134954896	134956119	845	973
chr1	134962191	134963069	295	275
chr1	134987752	134988109	13	13
chr1	135083725	135084273	29	15
chr1	135104767	135105641	107	165
chr1	135132705	135133103	21	27
chr1	135146345	135147903	1744	1947
chr1	135258783	135259198	21	18
chr1	135282983	135284207	801	1042
chr1	135312978	135314192	889	890
chr1	135324864	135325276	25	41
chr1	135325417	135325756	18	27
chr1	135368344	135369122	79	77
chr1	135374375	135375332	191	170
chr1	135429697	135430540	770	908
chr1	135430653	135430890	55	77
chr1	135509932	135510903	123	156
chr1	135583560	135584558	116	127
chr1	135584583	135585709	209	261
chr1	135686504	135688515	959	991
chr1	135699096	135699534	25	17
chr1	135728801	135730082	567	535
chr1	135765853	135767581	916	1075
chr1	135794005	135794338	16	26
chr1	135818508	135819149	56	66
chr1	135830765	135831146	17	13
chr1	135836444	135838551	803	750
chr1	136007518	136008355	73	93
chr1	136017776	136018749	562	725
chr1	136131133	136132037	238	314
chr1	136140051	136140775	92	93
chr1	136233834	136234591	63	55
chr1	136260127	136260825	49	48
chr1	136344933	136346553	1340	1596
